experiment_duration,user_id,enthusiast,age,gender,education,region,openness,conscientiousness,Extroversion,agreeableness,neuroticism,Familiarity_SelectedSong,PleasantSurprise_SelectedSong,MatchInterests_SelectedSong,selected_recommendation_id,selected_position,explanation,explanation type,confidence,usefulness,persuasion,transparency,comprehensibility,fairness,accuracy,compelling,check,trustworthy,satisfaction,system,comment,quality_Agreeableness,quality_Conscientiousness,quality_Extroversion,quality_Neuroticism,quality_Openness,quality_FeatureBased,taste_Agreeableness,taste_Conscientiousness,taste_Extroversion,taste_Neuroticism,taste_Openness,taste_FeatureBased,listen_Agreeableness,listen_Conscientiousness,listen_Extroversion,listen_Neuroticism,listen_Openness,listen_FeatureBased
0:08:05,352,3,3,1,4,4,2.75,3.75,1.5,4.0,4.5,5,5,5,1098,3,"Esta faixa poderosa oferece uma libertação emocional através de vocais intensos e melodia envolvente. Ela captura a luta interna e o desejo de escapar, ressoando profundamente. A música traz catarse e esperança, inspirando reflexão e autoconhecimento. Sua energia fervorosa proporciona alívio e motivação para enfrentar desafios pessoais.",neuroticism  ,5,3,3,3,2,3,4,3,3,4,2,1,,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,5,4,4
0:08:27,354,4,3,1,6,2,4.0,4.5,3.5,5.0,1.75,5,5,5,1113,6,"Recomendo essa canção pelo seu envolvente ritmo pop e produção polida, realçada por instrumentação dinâmica e harmonias cativantes. A música apresenta transições melodiosas, um refrão poderoso e uma construção crescente que capta a atenção. É ideal para quem aprecia composições bem estruturadas e vocais expressivos, proporcionando uma experiência auditiva inesquecível.",feature based,3,4,4,4,5,4,5,3,3,5,4,4,,5,4,5,4,4,5,4,3,4,4,4,5,5,3,4,4,4,5
0:11:51,360,4,7,1,6,4,4.0,4.0,3.75,4.25,2.0,5,5,4,1120,1,"Com sua melodia envolvente e letra introspectiva, essa canção oferece um contraste perfeito para personalidades dinâmicas. Ela convida à reflexão e proporciona momentos de pausa revigorante. A simplicidade sonora facilita a conexão emocional, enquanto a nostalgia presente pode enriquecer experiências sociais ao estimular discussões e compartilhamentos significativos entre amigos.",Extroversion,4,4,4,4,2,4,4,2,3,4,4,3,,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4
0:11:19,361,4,3,1,4,4,3.75,3.0,2.0,4.25,4.75,5,4,5,1130,5,"Essa música celebra a determinação e a autoconfiança, oferecendo um impulso motivacional para aqueles que buscam superar desafios com resiliência. Sua energia poderosa e letras edificantes inspiram disciplina e persistência, fazendo com que o ouvinte se sinta fortalecido em sua jornada, motivando a alcançar objetivos com foco e dedicação incansáveis.",conscientiousness,4,4,3,5,4,4,5,2,3,4,4,3,,5,5,4,4,5,4,5,5,3,4,5,4,5,5,3,4,5,3
0:06:38,364,5,4,1,3,4,3.75,3.5,4.75,4.0,3.75,5,5,5,1136,5,"Esta faixa expressa intensamente as lutas internas, fornecendo um ambiente sonoro catártico. A intensidade emocional e os vocais poderosos criam uma conexão profunda, permitindo a liberação de emoções suprimidas. Sua melodia envolvente oferece conforto para aqueles que buscam compreensão, enquanto as letras proporcionam identificação, auxiliando na superação pessoal e fortalecimento emocional.",neuroticism  ,4,4,4,4,4,5,5,4,3,4,4,3,,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4
0:36:56,367,5,4,2,4,5,5.0,3.5,3.75,4.5,4.25,5,5,5,1141,4,"A energia inspiradora impulsiona a determinação, motivando a persistência em desafios. Sons poderosos refletem resiliência, incentivando passos constantes em direção a metas. O equilíbrio entre intensidade e melodia evoca foco firme, promovendo harmonia e eficiência. Motivacional e edificante, estimula a coragem para enfrentar obstáculos com confiança e superá-los metodicamente.",conscientiousness,4,4,3,5,3,5,4,3,3,4,4,5,"Algumas descrições foram interessantes, mas a escolha de palavras pareceram o mais genérica possível para não ser tendenciosa, o que perdeu um pouco da minha atenção, em especial da música um.",4,4,4,2,2,3,4,4,4,3,3,4,3,4,3,3,3,3
0:29:58,368,5,4,1,2,4,2.75,3.5,2.25,3.5,3.75,3,2,4,1145,2,"Desfrute de uma poderosa balada de rock que combina vocais marcantes com uma melodia envolvente. A faixa é enriquecida por solos de guitarra expressivos e harmonias bem construídas, gerando uma experiência sonora envolvente. A composição lírica poética e profunda captura a reflexão e a introspecção, tornando esta música uma escolha memorável.",feature based,4,4,4,3,4,3,4,2,3,4,4,4,,3,3,3,4,4,4,2,4,2,4,4,4,2,3,2,4,4,5
0:08:00,371,4,2,1,6,4,5.0,4.25,3.25,5.0,3.75,5,5,5,1157,2,"A melodia envolvente e os vocais poderosos criam uma atmosfera introspectiva e emocionalmente profunda. As letras refletem sinceridade e autenticidade, ressoando com corações abertos. A forma como os sentimentos são expressos lembra a importância da empatia e compreensão. A música convida à reflexão interna, promovendo a conexão emocional com os outros humanos.",agreeableness ,4,5,5,5,5,5,4,4,3,4,4,4,,5,5,5,5,5,5,5,4,4,5,4,4,5,4,4,5,3,4
0:13:26,372,4,3,1,3,4,3.5,3.25,3.0,4.25,4.5,5,5,5,1172,5,"Esta balada incorpora um arranjo minimalista que destaca um piano delicado acompanhado por vocais femininos etéreos. A letra poética articula narrativas de perda e lembranças do passado. Cresce para incluir instrumentos de corda, oferecendo uma experiência sonora rica e envolvente, perfeita para momentos de introspecção e contemplação.",feature based,4,4,4,5,4,5,4,5,3,5,5,5,,5,5,5,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5
0:07:36,373,5,2,1,4,4,2.5,3.5,3.75,4.25,4.5,1,4,4,1165,4,"Esta faixa pop cativante mistura batidas energéticas e letras empoderadoras, oferecendo um escape sonoro revitalizante. A melodia envolvente eleva o ânimo, enquanto a mensagem de autoaceitação e confiança ressoa profundamente. Ideal para liberar tensões emocionais, promovendo uma sensação de força interior e alegria, aliviando pressões e dúvidas internas.",neuroticism  ,5,4,5,5,5,5,5,4,3,4,5,5,,4,5,4,5,5,5,4,5,4,5,5,5,4,5,4,5,5,5
0:17:44,374,5,3,1,3,2,4.0,4.0,1.5,4.75,3.5,2,4,4,1183,4,"Com melodia clássica e arranjo sofisticado, esta música evoca uma sensação de nostalgia e tranquilidade. Sua estrutura harmônica equilibrada e letras poéticas inspiram reflexão e planejamento. Ideal para momentos de introspecção, ela promove foco e serenidade, criando um ambiente propício à concentração e apreciação cuidadosa de cada detalhe.",conscientiousness,4,4,5,5,4,5,5,5,3,4,4,4,As descrições paraciam com o tipo de música que gosto.,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5
0:12:10,375,5,1,1,3,2,4.25,4.0,1.5,2.25,4.5,4,5,5,1178,5,"Esta canção destaca-se por sua introdução envolvente, com um ritmo cativante que logo se transforma em uma melodia pop vibrante. Os vocais harmônicos são acompanhados por instrumentação dinâmica, criando uma atmosfera energética. O refrão memorável se fixa na mente, enquanto a estrutura musical bem elaborada mantém o ouvinte atento do início ao fim.",feature based,4,4,2,4,3,2,2,4,3,3,3,3,,4,4,5,4,5,5,2,3,1,1,1,4,2,2,1,2,1,3
0:16:05,378,4,7,1,6,4,4.5,4.5,3.5,4.25,2.0,2,4,4,1189,4,"Essa canção oferece um som suave e tranquilo que pode acalmar a mente e proporcionar um momento de reflexão introspectiva. Suas harmonias vocais envolventes e letras poéticas trazem conforto e esperança, ajudando a cultivar sentimentos de serenidade, compreensão e confiança. É uma trilha sonora ideal para busca interior.",neuroticism  ,4,4,4,4,4,4,4,4,3,4,4,4,,4,4,3,5,4,4,4,4,3,4,4,4,4,4,3,5,4,4
0:17:12,379,4,4,1,4,4,4.0,3.75,3.75,4.75,3.0,5,5,4,1208,5,"Essa canção apresenta uma melodia envolvente, destacando-se por seu ritmo cativante e acompanhamento instrumental suave. A harmonia vocal é cristalina e memorável. A letra detalha uma observação constante, com repetição envolvente e estrutura simples, tornando-a facilmente reconhecível. Sua produção impecável garante um som polido e atemporal.",feature based,5,4,4,4,4,4,5,4,3,5,4,5,"Gostei dos detalhes explicativos, toques de notas, sons, muito interessante ",5,5,5,5,5,5,5,4,5,5,4,5,5,4,5,5,4,5
0:05:20,380,4,2,1,2,4,3.5,3.25,3.5,3.75,4.25,2,4,4,1195,4,"Com energia vibrante e melodia cativante, essa faixa embala com intensidade eletrizante, perfeita para aqueles que vivem momentos intensamente. As letras exploram temas de nostalgia e paixão, ressoando com quem ama compartilhar experiências. A batida pulsante e os vocais dinâmicos impulsionam a adrenalina, criando um clima apaixonante e inesquecível.",Extroversion,4,4,3,2,4,3,2,4,3,4,4,4,,4,4,5,5,4,4,3,3,4,4,3,4,3,3,4,4,3,4
0:07:46,382,3,3,1,5,1,4.0,3.25,1.75,4.0,3.5,5,5,5,1198,1,"Esta canção oferece uma narrativa cronológica cativante que conduz o ouvinte por diferentes estágios da vida. Sua melodia suave, combinada com um arranjo instrumental simples mas eficaz, cria uma experiência auditiva envolvente. A letra reflexiva provoca um exame introspectivo, enquanto o ritmo moderado mantém a atenção ao longo da música.",feature based,5,3,4,4,4,4,4,3,3,4,4,5,,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,5
0:06:17,384,4,4,1,6,4,4.0,4.25,4.5,5.0,2.25,4,4,4,1214,5,"Essa canção oferece um conforto emocional, com melodias suaves que acalmam o coração. As letras poéticas expressam vulnerabilidade e superação, promovendo identificação e reflexão. A voz emotiva do vocalista cria uma conexão genuína, ajudando a liberar tensões e trazer serenidade. Ideal para momentos de introspecção e reconforto emocional.",neuroticism  ,5,5,5,5,5,5,4,4,3,4,4,4,,5,5,4,5,4,4,5,4,4,5,3,2,5,4,4,5,4,3
0:17:03,389,3,4,1,2,4,4.0,2.5,2.25,3.25,4.0,4,4,4,1229,2,"A energia vibrante desta música é perfeita para animar qualquer um, proporcionando um escape revigorante. A batida contagiante e os riffs eletrizantes elevam o ânimo, incentivando uma atitude positiva e inspiradora. A combinação dos elementos sonoros estimula a busca por aventura e alegria, complementando personalidades que irradiam calor e entusiasmo.",agreeableness ,3,4,4,3,3,3,2,3,3,4,3,3,"Legal 
Da pra melhorar ",4,4,4,3,3,3,4,3,3,2,2,4,4,3,3,2,2,3
0:11:57,391,5,2,3,3,5,3.25,3.25,2.75,5.0,4.0,5,5,5,1249,4,"A energia expressiva guia almas que buscam compreensão além das palavras. Entre acordes crus, melodia e emoção se fundem, acolhendo sentimentos profundos. A autenticidade reverbera em corações abertos, revelando fragilidade e força. Sua sonoridade convida a uma introspecção coletiva, reforçando o laço invisível entre seres humanos genuinamente conectados.",agreeableness ,4,4,4,5,3,4,4,5,3,3,4,4,,5,4,4,4,4,4,5,4,3,4,4,5,5,4,3,4,4,4
0:07:45,392,5,4,1,2,5,4.5,4.0,3.75,4.25,4.5,4,5,5,1244,5,"Esta melodia oferece uma experiência reconfortante e introspectiva. Combinando vocais emotivos e instrumentação suave, fornece uma sensação de calma e reflexão. As letras promovem a resiliência e aceitação dos desafios, enquanto seu tom nostálgico convida à autoexploração e autocompreensão, proporcionando alívio e esperança em momentos difíceis.",neuroticism  ,4,4,4,4,4,4,4,4,3,4,4,4,,4,4,4,5,3,4,4,4,2,4,3,4,4,4,2,4,3,4
0:08:35,395,5,2,1,3,4,2.75,3.0,4.5,3.0,3.75,4,2,2,1254,3,"A melodia suave e poderosa resgata serenidade e introspecção, promovendo um refúgio emocional. A harmonia crescente fortalece, inspirando calma e coragem interior. A letra profundamente conectiva oferece empatia e compreensão. Cada acorde e vocal transmite uma jornada emocional sincera, acolhendo fragilidades e promovendo aceitação e renovação pessoal.",neuroticism  ,4,4,4,2,3,4,3,4,3,3,4,4,,4,4,5,5,4,5,2,4,4,5,4,4,2,4,2,5,3,4
0:10:59,396,5,3,1,3,4,3.25,3.75,2.75,4.0,3.25,5,5,5,1263,6,"Esta faixa combina riffs de guitarra intensos com batidas eletrônicas pulsantes, criando uma sonoridade enérgica. Os vocais variam entre melodias cativantes e versos rápidos, sustentados por uma produção precisa que mantém a tensão constante. É ideal para quem aprecia contrastes entre melodias suaves e momentos explosivos, resultando em uma experiência auditiva dinâmica.",feature based,5,5,5,5,5,5,4,4,3,4,4,5,"Achei a primeira a música mais parecida com o estilo que gosto de ouvir, a explicação ficou logo clara para mim o tipo de música que era",5,5,5,5,5,5,4,3,4,3,3,4,4,3,4,3,3,4
0:12:04,399,3,2,1,3,2,4.25,4.0,2.5,5.0,3.0,1,3,2,1264,1,"Com uma mistura envolvente de guitarras etéreas e batidas suaves, esta faixa captura um ambiente sonhador e introspectivo. Os vocais aveludados flutuam sobre acordes espaçados, criando uma atmosfera quase hipnótica. A produção cuidadosa e a dinâmica crescente proporcionam uma experiência auditiva rica, ideal para momentos de reflexão e imersão sonora.",feature based,5,5,4,4,5,5,5,5,3,5,5,5,,4,5,5,5,5,5,4,5,5,5,5,5,3,5,5,5,5,5
0:11:32,403,5,1,3,3,2,5.0,3.75,2.25,4.5,2.5,5,5,5,1271,2,"Esta canção cativante funde harmoniosamente ritmos ágeis com narrativas históricas dinâmicas, destacando a destreza vocal em harmonias complexas e vibrantes. A letra promove diálogo rápido e envolvente, enquanto a instrumentação rica em percussão e melodias sutis oferece uma experiência auditiva única, ilustrando com excelência interações vibrantes e perspicazes em um contexto fascinante.",feature based,4,4,4,5,5,4,5,4,3,4,4,5,,5,5,5,5,5,5,5,5,3,5,3,5,5,5,3,5,3,5
0:20:08,405,5,4,2,5,4,4.5,4.25,3.25,4.0,3.5,2,4,4,1285,4,"Esta música combina melodia suave e letras emocionais, proporcionando uma sensação de tranquilidade e conexão. O ritmo calmante e o vocal acolhedor geram uma atmosfera de segurança e compreensão, ajudando a liberar tensões e promover serenidade. Oferece alívio emocional, conforto e esperança, encorajando uma reflexão positiva e confiante.",neuroticism  ,4,4,4,5,3,3,4,4,3,4,4,4,,3,5,5,4,5,5,4,4,4,4,4,4,3,4,5,4,4,3
0:12:50,407,5,4,1,6,5,4.25,4.5,4.0,4.75,3.5,5,3,5,1288,1,"A música exala uma energia vibrante e contagiante, com ritmos cativantes e melodias alegres que ressoam profundamente com aqueles que adoram estar no centro das atenções. Sua letra celebra momentos de alegria compartilhada, criando um ambiente sonoro perfeito para encontros animados e inesquecíveis, repletos de conexão e celebração contínua.",Extroversion,4,3,4,3,4,3,4,4,3,3,4,4,"Fiquei confusa qua do aparecia cativante junto de calma ou introspecção, mas claro que pode ser uma percepção individual do que me cativa e do que cativa outra pessoa. Acho válido informar se é mais ou menos calma, pois gosto de músicas animadas.",3,4,4,4,4,4,3,4,4,3,3,4,3,4,4,3,3,4
0:19:53,410,4,4,1,6,5,3.75,4.0,2.75,4.0,2.25,3,3,3,1305,6,"A sonoridade explora contrastes intrigantes entre intensidade e melodia. As letras instigam reflexões sobre vida e morte, evocando imagens vívidas através de narrativas envolventes. Elementos inesperados criam um ambiente auditivo dinâmico, estimulando a mente a explorar conceitos não convencionais. Combina energia e profundidade, inspirando viagens introspectivas e emocionais singulares.",openness,4,5,4,5,4,3,4,4,3,4,4,4,,4,4,4,5,5,5,4,4,4,4,5,5,4,4,4,4,5,5
0:07:38,412,2,2,1,4,4,4.75,3.75,3.5,4.0,3.25,5,5,5,1307,2,"Essa canção cativante combina batidas energéticas com emoções intensas, criando uma experiência sonora dinâmica que ressoa com pessoas que gostam de compartilhar sentimentos intensos. A poderosa melodia e o ritmo envolvente proporcionam momentos de conexão emocional e expressão vibrante, ideais para aqueles que amam sentir e comunicar suas emoções de forma intensa.",Extroversion,5,4,4,4,5,5,5,4,3,4,5,4,,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,4,4,4
0:16:06,413,4,4,1,2,4,3.0,3.75,3.5,4.75,2.0,5,5,5,1316,5,"Essa faixa transmite intimidade e vulnerabilidade, refletindo uma profundidade emocional que ressoa com pessoas empáticas. A melodia suave e a letra introspectiva criam um ambiente acolhedor, promovendo conexão e compreensão. O arranjo musical é envolvente, capturando nuances emocionais e incentivando uma experiência sonora que enriquece a sensibilidade e a harmonia interior.",agreeableness ,4,2,3,3,2,3,3,2,3,4,3,4,"Meio vago , não me convenceu muito ",5,3,5,4,3,4,4,3,5,4,3,2,4,3,5,4,2,3
0:10:31,414,5,4,1,4,4,3.75,4.0,3.0,4.0,2.0,4,4,4,1322,5,"Com harmonias ricas e letras emotivas, esta canção convida a uma imersão introspectiva, estimulando reflexões pessoais. Sua melodia cativante desafia convenções musicais,e proporciona uma viagem sensorial. O lirismo poético envolve a mente, provocando emoções profundas e inspirando novas formas de pensar sobre amor e perda, desfiando o ouvinte a explorar sentimentos.",openness,4,4,4,3,4,4,3,3,3,4,4,4,,3,4,3,3,4,4,3,4,3,4,4,3,2,4,2,4,4,4
0:07:34,416,3,2,1,4,4,4.25,3.75,3.0,4.75,3.5,5,5,5,1325,2,"Esta música tem uma melodia vibrante e cativante que irradia alegria e energia positiva. Suas letras transmitem sentimentos calorosos e entusiásticos, celebrando conexões genuínas e momentos especiais. Ideal para quem aprecia harmonia e bons relacionamentos, ela inspira sorrisos e promove um ambiente acolhedor e amigável. Perfeita para levantar o ânimo!",agreeableness ,4,4,5,3,5,5,5,5,3,3,4,5,,5,5,5,5,5,5,5,5,5,5,3,4,4,4,5,4,3,4
0:09:25,424,5,4,1,3,4,4.25,3.0,1.25,4.0,3.75,5,4,5,1330,1,"Com melodia cativante e letra irônica, esta música proporciona uma liberação emocional através de seu ritmo envolvente e sarcasmo criativo. A narrativa oferece identificação e autocompreensão, enquanto sua energia dinâmica encoraja a expressão pessoal e empoderamento. É uma trilha sonora que transforma emoções intensas em momentos de leveza e reflexão positiva.",neuroticism  ,5,4,5,4,5,3,3,4,3,4,4,5,Uma boa descrição,4,5,5,5,4,3,4,4,4,5,3,3,5,5,5,5,4,3
0:14:04,425,4,4,1,5,3,3.75,4.0,3.25,4.75,2.75,5,5,5,1336,1,"Com seu ritmo envolvente e melodia nostálgica, essa faixa é otimista e reconfortante. As vibrações suaves e letras cheias de compreensão proporcionam uma sensação de camaradagem. Ideal para aqueles que buscam melodias e temas relacionáveis que promovam reflexão enquanto irradiam uma energia acolhedora. Inspira conexões positivas e momentos compartilhados.",agreeableness ,5,4,4,4,4,4,4,3,3,3,4,4,,5,4,5,4,4,5,5,4,5,4,3,5,4,4,5,4,3,5
0:19:00,427,2,1,2,3,4,4.5,3.5,2.25,4.0,3.5,5,5,5,1357,4,"Com melodia envolvente, esta canção evoca emoções profundas, transportando o ouvinte para um universo introspectivo. A letra poética e os vocais poderosos inspiram imaginação e despertam sentimentos intensos. Sua estrutura harmônica e elementos melódicos imprevisíveis desafiam convenções, tornando-a perfeita para aqueles que apreciam a beleza das emoções capturadas em música.",openness,4,5,5,5,5,5,5,5,3,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
0:15:00,432,5,4,1,4,4,3.0,4.0,3.25,4.25,3.0,5,5,5,1361,2,"A energia pulsante e o ritmo envolvente dessa canção capturam e amplificam a paixão e intensidade de qualquer momento. Os riffs de guitarra e vocais poderosos convidam a interação, liberando adrenalina. Sua atmosfera vibrante e contagiante transforma qualquer ambiente, criando oportunidades para se conectar, celebrar e aproveitar plenamente a vida.",Extroversion,5,5,5,4,5,4,4,4,3,4,4,4,"As recomendações são bem escritas, despertando a curiosidade de saber a qual música se refere. ",4,4,5,4,4,4,4,2,5,3,3,4,4,2,5,3,3,4
